sample_id,anno,codice_caseificio,data_seduta,path_fetta_primaria,path_grana_primaria,caption,n_attributi_usati,n_panelisti,tokens_usati,timestamp_generazione
TN305_2019-02-06,2018,TN305,2019-02-06,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-06/P2a_305_grana.bmp,"Il profumo è caratterizzato da note di burro e panna, con un leggero sentore di frutta secca e vegetali freschi, accompagnato da un'intensità buona di tostato e latte cotto. Il sapore risulta salato e leggermente piccante, con accenni di amaro e una sapidità elevata, sebbene non sempre equilibrato. L'aroma presenta un piacevole sentore di cotto e panna, con note lattiche e di verdura cotta. La texture è morbida e umida, con cristalli presenti ma poco solubili, mentre la struttura della pasta si presenta stirata con una microocchiatura leggera e una frattura regolare. Il colore della pasta è giallo carico con un alone centrale più scuro, mentre lo spessore della crosta è mediamente di 10 mm.",7,12,1920,2026-03-09T17:51:46.628515
TN304_2020-02-19,2019,TN304,2020-02-19,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P2a_TN304_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/IV bimestre/2020-02-19_Seduta_24/P2a_TN304_Grana.bmp,"Il profumo è caratterizzato da una leggera nota di frutta secca, con una sfumatura di burro. Il sapore risulta equilibrato, con una leggera piccantezza che si fa apprezzare. L'aroma è poco complesso, con una nota di glutammato prevalente. La texture è disidratata, conferendo al formaggio una sensazione di leggerezza al palato.",3,3,945,2026-03-09T17:51:49.775649
TN323_2019-11-27,2019,TN323,2019-11-27,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-11-27_Seduta_13/P5a_TN323_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-11-27_Seduta_13/P5a_TN323_Grana.bmp,"Il profumo è poco intenso. La texture è compatta, poco friabile. La struttura della pasta presenta una parte centrale spugnosa.",3,3,868,2026-03-09T17:51:51.297735
TN305_2019-02-27,2018,TN305,2019-02-27,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P2a_305_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P2a_305_grana.bmp,"Il profumo è caratterizzato da note animali e di stalla, con una forte intensità che ricorda il latte e un accenno di brodo vegetale, panna e burro; tuttavia, risulta poco caratteristico e presenta sfumature putride e di frutta fermentata. Il sapore è leggermente salato, con una dolcezza emergente e una lieve acidità, ma risulta poco equilibrato, con un umami e una piccantezza evidenti. L'aroma è medio-alto, con richiami a crosta di muffa e formaggi come taleggio e gorgonzola, ma non tipico del grana, mostrando anche una leggera nota stantia. La texture è morbida e poco granulosa, con una solubilità limitata, mentre la struttura della pasta è stirata, con microocchiature presenti ma non ben definite, risultando difettosa in alcuni punti. Il colore della pasta è carico e omogeneo, tendente al nocciola. Lo spessore della crosta è nella media, disomogeneo e sfumato, con una misura di circa 11 mm.",7,8,1737,2026-03-09T17:51:55.943338
TN313_2019-12-18,2019,TN313,2019-12-18,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-18_Seduta_17/P3a_TN313_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-18_Seduta_17/P3a_TN313_Grana.bmp,"Il profumo è debolissimo. Lo sapore presenta note metalliche. La struttura della pasta mostra una grossa fessura, con presenza di taglio e una fessura di 3 cm.",3,4,897,2026-03-09T17:51:57.741676
TN319_2018-10-24,2018,TN319,2018-10-24,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P4a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-10-24/P4a_319_grana.bmp,"Il profumo è gradevole, con note di burro fuso e frutta secca tostata, accompagnato da un delicato sentore floreale e vegetale. Il sapore presenta una punta di amaro e una leggera piccantezza, risultando salato e pungente, ma equilibrato. L'aroma è caratterizzato da un leggero sentore di bruciato e note stallatiche, con un accenno di caramello e latte cotto. La texture si presenta dura e asciutta, con una buona friabilità, sebbene risulti poco cristallina e talvolta farinoso. La struttura della pasta è stirata, con microocchiature abbondanti e una frattura a arco, ma presenta anche difetti di spugnoso e liscia. Il colore della pasta è carico e uniforme, con sfumature più chiare in alcune zone. Lo spessore della crosta è medio, variando tra 9 e 12 mm.",7,12,1748,2026-03-09T17:52:01.777877
TN306_2019-12-11,2019,TN306,2019-12-11,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-11_Seduta_16/P3a_TN306_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/III bimestre/2019-12-11_Seduta_16/P3a_TN306_Grana.bmp,"Il profumo è caratterizzato da note di ananas e pompelmo, accompagnate da un accento vegetale balsamico. Il sapore presenta una particolare sensibilità al fermentato, che si riflette nell'aroma. La texture non è granulosa e si scioglie piacevolmente al palato.",4,4,951,2026-03-09T17:52:06.501466
TN307_2019-02-27,2018,TN307,2019-02-27,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P3a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P3a_307_grana.bmp,"Il profumo è caratterizzato da una leggera intensità, con note floreali e vegetali che si intrecciano a sentori di latte acido e panna acida, ma presenta anche elementi ossidati e fermentati, risultando in un bouquet delicato ma non privo di difetti. Il sapore si distingue per una predominanza di piccante e amaro, con una nota acida che risulta quasi rinfrescante, ma complessivamente è caratterizzato da una certa insoddisfazione, con un finale amaro e una dolcezza quasi assente. L'aroma non risulta tipico del Grana, con eccessive note lattiche cotte e un retrogusto di latte acido. La texture è friabile e solubile, con granuli di tirosina presenti, sebbene alcuni panelisti abbiano notato una strana cedevolezza e un'assenza di cristalli. La struttura della pasta mostra una microocchiatura ruvida e una grana grossolana, con fratture regolari ma una distribuzione di occhiatura piuttosto variabile. Il colore della pasta è chiaro e omogeneo, con toni paglierini carichi e velature grige. Lo spessore della crosta è disomogeneo, con una media di circa 8 mm, risultando spessa in alcune aree.",7,8,1885,2026-03-09T17:52:12.839085
TN330_2019-01-30,2018,TN330,2019-01-30,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-30/P6a_330_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-30/P6a_330_grana.bmp,"Il profumo è caratterizzato da note di caramella mou e burro cotto, con un'intensità lieve che richiama sentori di panna e crosta, accompagnati da un leggero fruttato e un accenno di vegetale. Il sapore si presenta salato e leggermente piccante, con una dolcezza poco percepita e una nota di pungente dovuta a un eccesso salino, mentre l'acido e l'amaro risultano equilibrati. L'aroma è di latte cotto e verdura cotta, con una certa complessità che include burro fuso e un profilo fermentato. La texture è morbida e granolosa, con cristalli percepibili e una buona solubilità, anche se in alcune parti risulta asciutta e poco solubile. La struttura della pasta mostra una frattura a scaglie con striature e piccole zone stirate, mentre il colore della pasta è paglierino, omogeneo e tende al rosato. Lo spessore della crosta è sottile, con una buona presenza di unghia, soprattutto sugli spigoli.",7,8,1714,2026-03-09T17:52:24.294540
TN323_2018-11-07,2018,TN323,2018-11-07,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-07/P5a_323_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-07/P5a_323_grana.bmp,"Il profumo è caratteristico, con note di burro fuso e panna, accompagnato da una lieve nota pungente. Il sapore si presenta leggermente salato e piccante, con un equilibrio di umami e una sapidità elevata, sebbene si avverta un leggero amaro iniziale. L'aroma è complesso, con sentori di latte animale, burro fuso, lattici cotti e un accenno di brodo vegetale e animale. La texture è asciutta, morbida e poco granulosa, con una piacevole solubilità e la presenza di cristalli. La struttura della pasta mostra una fitta occhiatura, risultando striata e spugnosa, con microocchiatura diffusa e piccole zone stirate. Il colore della pasta è carico, con tonalità che variano da giallo chiaro uniforme a zone più scure al centro. Lo spessore della crosta è di 1,1 cm, con una sottocrosta importante, soprattutto in corrispondenza di un piatto.",7,8,1536,2026-03-09T17:52:29.545425
TN302_2020-11-04,2020,TN302,2020-11-04,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/II bimestre/2020-11-04_Seduta_10/P1A_TN302_917_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/II bimestre/2020-11-04_Seduta_10/P1A_TN302_917_grana.bmp,"Il profumo è caratterizzato da una nota di alcool. Il sapore presenta un'acidità e un'amarezza prevalenti, con una salinità equilibrata e assenza di dolcezza. L'aroma risulta strano. La struttura della pasta è abbastanza regolare, con una grana ben presente. Il spessore della crosta presenta brutti angoli.",5,2,980,2026-03-09T17:52:31.614026
TN319_2021-02-17,2020,TN319,2021-02-17,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/V bimestre/2021-02-17_Seduta_22/P3_TN319_993_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/V bimestre/2021-02-17_Seduta_22/P3_TN319_993_GRANA_A.bmp,"Il profumo è caratterizzato da un'intensità limitata. Il sapore risulta scarno e non pieno, mentre l'aroma si presenta con note di polvere. La struttura della pasta mostra un taglietto e una leggera disidratazione. Il colore della pasta è caratterizzato da un alone veramente lieve e da riflessi rosati. Lo spessore della crosta appare non omogeneo.",6,3,1014,2026-03-09T17:52:34.380892
TN302_2021-11-24,2021,TN302,2021-11-24,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2021-11-24_Seduta_08/P1a_TN302_972_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2021-2022_Trentingrana/2021-11-24_Seduta_08/P1a_TN302_972_Grana.bmp,"Il profumo è caratterizzato da una leggera nota di eucalipto. Il sapore presenta una punta di amarognolo, ma risulta anche bruciante, evidenziando una piccantezza eccessiva — difetto. La texture è gestita in modo mediocre.",3,4,902,2026-03-09T17:52:36.693870
TN302_2020-09-30,2020,TN302,2020-09-30,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-30_Seduta_05/P1a_TN302_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/I bimestre/2020-09-30_Seduta_05/P1a_TN302_Grana.bmp,"Il profumo è leggero, con una nota di piccantezza. Il sapore si presenta equilibrato, con un piccante leggerissimo e una tendenza all'acido. L'aroma è anch'esso leggero, con una percezione di piccantezza nel retrogusto. La texture è ingozza, mentre la struttura della pasta mostra piccole aree spagnole al centro.",4,5,969,2026-03-09T17:52:39.351709
TN319_2019-02-27,2018,TN319,2019-02-27,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P5a_319_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-02-27/P5a_319_grana.bmp,"Il profumo è caratterizzato da note di latte e panna con intensità medio alta, accompagnato da sentori di burro fuso e pane tostato, arricchito da una leggera nota di verdura lessa e una percezione di fermentazione iniziale. Il sapore si presenta equilibrato, con una dolcezza intensa e una leggera punta di amaro finale, sostenuto da una salinità e una nota acida. L'aroma è di latte con intensità alta, arricchito da burro cotto e erbe, sebbene con aromi leggeri e poco persistenti. La texture mostra una presenza di cristalli di tirosina, con una solubilità medio alta e una friabilità buona, mentre la struttura della pasta è finemente microocchiata, con una frattura regolare e una certa asciuttezza. Il colore della pasta è giallo abbastanza omogeneo, con lievi sfumature e un alone centrale. Lo spessore della crosta è disomogeneo e sfumato, con uno spessore medio di 11 mm.",7,8,1780,2026-03-09T17:52:44.497730
TN307_2018-11-14,2018,TN307,2018-11-14,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-14/P1a_307_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-11-14/P1a_307_grana.bmp,"Il profumo è caratterizzato da una leggera fruttuosità, accompagnata da sentori di cotto e di erba fermentata, con un'intensità moderata e note di brodo vegetale. Si percepisce anche una sfumatura animale, mentre in alcuni campioni è stata riscontrata una nota di marcio — difetto. Il sapore si presenta salato, con una leggera acidità e note umami, ma in alcuni casi è stato giudicato troppo salato e leggermente amaro, con una piccantezza elevata. L'aroma rivela una predominanza di panna e frutta, con intensi richiami a lattici cotti e un retrogusto di tostatura. La texture è morbida e pastosa, con una grana fine e presenza di cristalli di tirosina, ma risulta poco friabile e con microstruttura assente. La struttura della pasta mostra una grana disomogenea, leggermente stirata, con una spaccatura regolare e qualche occhiatura. Il colore della pasta è di un bel giallo paglierino, omogeneo e non troppo carico. Lo spessore della crosta è medio, variando tra 8 e 10 mm, con spigoli più spessi sugli scalzi.",7,11,1655,2026-03-09T17:52:49.400617
TN306_2019-01-09,2018,TN306,2019-01-09,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2019-01-09/P1a_306_grana.bmp,"Il profumo è caratterizzato da note di latte cotto e burro fuso, con accenni di fungo e muffa, e una leggera pungentezza. Il sapore presenta un amaro piccante persistente, ben equilibrato con salato umami, anche se risulta poco complesso. L'aroma è dominato da sentori di burro e latte cotto, ma appare monocorde e non particolarmente piacevole. La texture è morbida con cristalli ben evidenti, asciutta all'inizio e leggermente pastosa nel finale. La struttura della pasta si presenta non omogenea e granulosa, con una frattura discreta e presenza di microocchiature. Il colore della pasta è giallo paglierino, più carico al centro con tonalità tendenti al rosa. Lo spessore della crosta è medio, con una misura di circa 8 mm, regolare e uniforme.",7,10,1978,2026-03-09T17:52:52.977856
TN323_2021-02-03,2020,TN323,2021-02-03,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-02-03_Seduta_20/P5_TN323_413_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-02-03_Seduta_20/P5_TN323_413_GRANA_A.bmp,"Il profumo è caratterizzato da note di nostrano e richiami alla confetteria. Il sapore presenta un amaro netto, con una complessità di acido, amaro, dolce e piccanti accentuati. L'aroma si distingue per una bella intensità. La texture è abbastanza solubile, ingozza al palato. La struttura della pasta mostra una microocchiatura diffusa, con molta microocchiatura e una grande area spumosa che copre quasi tutta la superficie. La sottocrosta presenta microcchiatura.",6,5,1089,2026-03-09T17:52:56.482955
TN330_2019-09-25,2019,TN330,2019-09-25,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/I bimestre/2019-09-25_Seduta_04/P5a_TN330_Fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2019-2020_Trentingrana/I bimestre/2019-09-25_Seduta_04/P5a_TN330_Grana.bmp,"Il profumo è poco intenso, con una porzione su quattro che riporta una nota fortemente negativa. Il sapore è abbastanza equilibrato, mentre l'aroma presenta prevalenza di note cotte. La texture risulta leggermente stirata al centro, con un grande strappo centrale che presenta un occhio di 3 cm di diametro e un'enorme fessura centrale. Un terzo della forma è valutato come 8, mentre un occhio di 1,5 cm e una fessura di oltre 8 cm completano la descrizione della struttura della pasta.",4,6,1060,2026-03-09T17:53:00.920985
