id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista
593,FUORI_ATTRIBUTO,È molto solubile.,molto solubile,molto solubile,2018,C0C,TG_13
594,OK,Il campione potrebbe essere più friabile.,potrebbe essere più friabile,potrebbe essere più friabile,2018,C0C,TG_19
595,OK,"Il campione è granuloso, solubile e gradevole.","granulosa, solubile, gradevole","granulosa, solubile, gradevole",2018,C0C,TG_20
596,FUORI_ATTRIBUTO,Presenta cristalli.,cristali,cristali,2018,C0C,TG_26
597,OK,"Il campione è asciutto e presenta una consistenza che impasta poco, con solubilità limitata.",asciutto impasta poco solub,asciutto impasta poco solub,2018,C0D,Q_09
598,OK,"Il campione ha una struttura cedevole, molle e pastosa.","struttura cedevole, molle e pastosa","struttura cedevole, molle e pastosa",2018,C0D,TG_13
599,FUORI_ATTRIBUTO,Il finale potrebbe essere più solubile.,finale potrebbe essere più solubile,finale potrebbe essere più solubile,2018,C0D,TG_19
600,OK,"Il campione è granuloso, asciutto, solubile e duro, ma potrebbe essere poco umido.","granulosa, asciutta, solubile, dura, forse poco umida","granulosa, asciutta, solubile, dura, forse poco umida",2018,C0D,TG_20
601,FUORI_ATTRIBUTO,"Cristalli granulosi, asciutti ma solubili.",cristalli granuloso asciutto ma solubilie,cristalli granuloso asciutto ma solubilie,2018,C0F,Q_09
602,OK,"Il formaggio presenta una consistenza asciutta e granulosa, con una texture interessante.","asciutto, granuloso","asciutto, granuloso",2018,C0F,TG_12
603,FUORI_ATTRIBUTO,È molto granuloso e persistente.,molto granuloso e persistente,molto granuloso e persistente,2018,C0F,TG_19
604,FUORI_ATTRIBUTO,È ancora un po' elastico e non molto granuloso.,"ancora un po elastica, non molto granulosa","ancora un po elastica, non molto granulosa",2018,C0F,TG_20
605,FUORI_ATTRIBUTO,"È asciutto, morbido, poco granuloso e poco solubile.",asciutto morbibo poco granuloso e poco sol,asciutto morbibo poco granuloso e poco sol,2018,C0N,Q_09
606,OK,"Il campione presenta una pasta granulosa e solubile, con una sensazione piacevole al palato.",solubile e granuloso. piacevole,solubile e granuloso. piacevole,2018,C0N,TG_13
607,OK,Il campione presenta una pasta compatta.,compatto,compatto,2018,C0N,TG_19
608,FUORI_ATTRIBUTO,"È granulosa, solubile, un po' asciutta e a tratti più umida.","granulosa, solubile, un po asciutta, a tratti pi\ umida","granulosa, solubile, un po asciutta, a tratti pi\ umida",2018,C0N,TG_20
609,FUORI_ATTRIBUTO,Presenta cristalli.,cristalli,cristalli,2018,C0N,TG_26
610,FUORI_ATTRIBUTO,"È asciutto e impasta poco, inizialmente poco solubile, poi si avvertono i cristalli.",asciutto e impasta poco solub all'inizio poi si avvertono i cristalli,asciutto e impasta poco solub all'inizio poi si avvertono i cristalli,2018,C0R,Q_09
611,OK,"Il campione presenta una pasta pastosa, con una consistenza morbida e gradevole.",pastoso,pastoso,2018,C0R,TG_05
612,FUORI_ATTRIBUTO,È secco.,secco,secco,2018,C0R,TG_11
613,OK,"Il campione presenta una texture asciutta e granulosa, con una sensazione tattilmente interessante.","asciutto, granuloso","asciutto, granuloso",2018,C0R,TG_12
614,FUORI_ATTRIBUTO,È poco solubile e duro.,poco solubile. duro,poco solubile. duro,2018,C0R,TG_13
615,FUORI_ATTRIBUTO,È molto asciutto e non solubile.,"molto asciutto, non solubile","molto asciutto, non solubile",2018,C0R,TG_19
616,OK,"Il campione presenta una pasta granulosa e solubile, con una sensazione gradevole al palato.","granulosa, solubile, gradevole","granulosa, solubile, gradevole",2018,C0R,TG_20
617,FUORI_ATTRIBUTO,È sabbioso e molto friabile.,sabbioso molto fiabile,sabbioso molto fiabile,2018,C0R,TG_26
618,OK,"Il campione presenta una pasta morbida e pastosa, con una leggera granulosità e solubilità.",morbido pastoso poco granul poco sol,morbido pastoso poco granul poco sol,2018,C0E,Q_09
619,OK,"Il campione presenta una pasta morbida, solubile, con grana fine e qualche cristallo di tirosina.","morbido, solubile, grana fine, qualche cristallo","morbido, solubile, grana fine, qualche cristallo",2018,C0E,TG_14
620,FUORI_ATTRIBUTO,I granuli di tirosina sono molto scarsi.,granuli di tirosina molto scarsi,granuli di tirosina molto scarsi,2018,C0E,Q_02
621,FUORI_ATTRIBUTO,"Presenta molti cristalli, è troppo morbido e umido, con microstruttura assente e non friabile.",cristalli a gogo. troppo morbido e umido. microstruttura assente. non friabile,cristalli molti. troppo morbido e umido. microstruttura assente. non friabile,2018,C0E,TG_04
622,OK,Il campione potrebbe essere più friabile.,potrebbe essere più friabile,potrebbe essere più friabile,2018,C0E,TG_19
623,OK,Il campione presenta la presenza di numerosi cristalli di tirosina.,presenza di numerosi cristalli di tirosina,presenza di numerosi cristalli di tirosina,2018,C0E,TG_35
624,FUORI_ATTRIBUTO,Il formaggio è adesivo.,adesiva,adesiva,2018,C0E,TG_15
625,FUORI_ATTRIBUTO,Il formaggio è inconsistente.,inconsistente,inconsistente,2018,C0G,TG_11
626,OK,Il campione è pastoso.,pastoso,pastoso,2018,C0G,TG_05
627,OK,"Il campione è asciutto, pastoso e presenta qualche cristallo.",asciutto pastoso qualche crist,asciutto pastoso qualche crist,2018,C0G,Q_09
628,OK,"Il campione è morbido, con grana molto fine e solubile, umido e con cristalli presenti.","morbido, grana molto fine e solubile, umido, cristalli presenti","morbido, grana molto fine e solubile, umido, cristalli presenti",2018,C0G,TG_14
629,OK,Il campione presenta assenza di granuli di tirosina ed è pastoso.,assenza granuli di tirosina;pastoso,assenza granuli di tirosina;pastoso,2018,C0G,Q_02
630,OK,"Il campione è friabile con microstruttura finissima, ma presenta uno strano finale che sembra sabbioso, anomalo.","friabile, microstruttura finissima. strano finale> sembra sabbioso. Anomalo","friabile, microstruttura finissima. strano finale> sembra sabbioso. Anomalo",2018,C0G,TG_04
631,OK,Il campione è pastoso.,pastoso,pastoso,2018,C0G,TG_26
632,OK,"Il campione è molto solubile, umido e manca di consistenza.","molto solubile, umido, manca di consistenza","molto solubile, umido, manca di consistenza",2018,C0G,TG_19
633,OK,Il campione è abbastanza solubile.,abbastanza solubile,abbastanza solubile,2018,C0G,TG_15
634,OK,Il campione presenta cristalli evidenti e granuloso.,cristalli evidenti granuloso,cristalli evidenti granuloso,2018,C0I,Q_09
635,OK,"Il campione è duro, granuloso, leggermente asciutto e presenta cristalli.","duro, granuloso, leggermente asciutto, cristalli","duro, granuloso, leggermente asciutto, cristalli",2018,C0I,TG_14
636,OK,Il campione non è asciutto ma è friabile; nel finale asciuga le fauci. Sono presenti microcristalli grossi.,"non asciutto ma friabile, nel finale asciuga le fauci. microcristalli presenti, grossi","non asciutto ma friabile, nel finale asciuga le fauci. microcristalli presenti, grossi",2018,C0I,TG_04
637,OK,Il campione presenta cristalli abbondanti.,cristalli abbondanti,cristalli abbondanti,2018,C0I,TG_26
638,OK,Il campione è leggermente adesivo.,leggermente adesiva,leggermente adesiva,2018,C0I,TG_15
639,FUORI_ATTRIBUTO,È troppo umido e presenta pochi cristalli.,troppo umido;pochi cristialli...,troppo umido;pochi cristialli...,2018,C0L,TG_05
640,OK,"Il campione è morbido, asciutto con qualche cristallo.",morbido asciutto con qualche crist,morbido asciutto con qualche crist,2018,C0L,Q_09
641,OK,"Il campione presenta una pasta morbida con grana fine, cristalli ben percepibili e una buona solubilità.","morbido, grana fine, cristaali ben percepibili, solubile","morbido, grana fine, cristaali ben percepibili, solubile",2018,C0L,TG_14
642,OK,"La pasta del campione risulta leggermente pastosa, conferendo una consistenza morbida al palato.",un po pastoso,un po pastoso,2018,C0L,TG_13
643,OK,"Il campione risulta asciutto, asciuga e impasta la bocca, creando una sensazione di ingozzamento.","asciutto, asciuga e impasta la bocca, ingozza","asciutto, asciuga e impasta la bocca, ingozza",2018,C0L,TG_04
644,FUORI_ATTRIBUTO,È tenerissimo e presenta cristalli.,tenerissimo cristalli,tenerissimo cristalli,2018,C0L,TG_26
645,OK,"Il campione è pastoso, umido e presenta una bassa granulosità.","pastoso, umido, poco granuloso","pastoso, umido, poco granuloso",2018,C0L,TG_19
646,OK,Il campione mostra una consistenza abbastanza adesiva.,abbastanza adesivo,abbastanza adesivo,2018,C0L,TG_15
647,OK,Il campione diventa inconsistente.,diventa inconsistente,diventa inconsistente,2018,C0M,TG_11
648,OK,"Il campione è morbido e granuloso, con pochi cristalli che lasciano residuo.",morbido granuloso poco sol qualche cristallo lascia residuo,morbido granuloso poco sol qualche cristallo lascia residuo,2018,C0M,Q_09
649,OK,"Il campione è duro, asciutto e praticamente privo di grana.","duro, asciutto, praticamnte privo di grana,","duro, asciutto, praticamnte privo di grana,",2018,C0M,TG_14
650,FUORI_ATTRIBUTO,È molle e privo di grana.,molle e senza grana,molle e senza grana,2018,C0M,TG_13
651,OK,Il campione presenta una scarsa presenza di cristalli di tirosina.,scarsa presenza di tirosina,scarsa presenza di tirosina,2018,C0M,Q_02
652,OK,"Il campione è molto buono, simile a un emmental, ed è addirittura elastico.","molto buona, fosse un emmental. e' addirittura elastico","molto buona, fosse un emmental. e' addirittura elastico",2018,C0M,TG_04
653,OK,Il campione presenta cristalli non da stagionato ma da fresco.,cristalli non da stagionato ma da fresco,cristalli non da stagionato ma da fresco,2018,C0M,TG_26
654,OK,Il campione mostra poca granulosità in bocca.,"poca granulosità in bocca,","poca granulosità in bocca,",2018,C0M,TG_19
655,OK,Il campione è molto adesivo.,molto adesiva,molto adesiva,2018,C0M,TG_15
656,OK,"Il campione è asciutto, granuloso e presenta pochi cristalli solubili.",asciutto granoloso pochi cristalli solub,asciutto granoloso pochi cristalli solub,2018,C0O,Q_09
657,OK,"Il campione è duro, con grana ben definita e grossolana.","duro, grana ben definita, grossolana,","duro, grana ben definita, grossolana,",2018,C0O,TG_14
658,OK,Il campione è privo di grana.,senza grana,senza grana,2018,C0O,TG_13
659,OK,"Il campione presenta consistenza, solubilità e friabilità molto buone, ma la tirosina non è ben distribuita.","consistenza, solubilità e friabilità molto buone;non ben distribuita la tirosina","consistenza, solubilità e friabilità molto buone;non ben distribuita la tirosina",2018,C0O,Q_02
660,OK,"Il campione è cedevole ai denti, ma non morbido; è friabile con una microstruttura apprezzabile e presenta anche umidità.","cedevole ai denti, ma non morbido. friabile . microstruttura apprezzabile. anche umido","cedevole ai denti, ma non morbido. friabile . microstruttura apprezzabile. anche umido",2018,C0O,TG_04
661,FUORI_ATTRIBUTO,I cristalli sono consistenti e il formaggio è tenerissimo.,cristalli consistenti tenerissimo,cristalli consistenti tenerissimo,2018,C0O,TG_26
662,OK,"Il campione presenta una pasta leggermente granulosa, con una consistenza che non compromette la qualità.",alla fine un po granuloso,alla fine un po granuloso,2018,C0O,TG_35
663,OK,"Il campione mostra una moderata adesività, che non influisce negativamente sulla qualità complessiva.",abbastanza adesivo,abbastanza adesivo,2018,C0O,TG_15
664,OK,"Il campione è morbido, con una bella presenza di granuli, friabile e equilibrato in termini di umidità.","morbido, bella presenza di granuli, friabile e equilibrato come umidit'","morbido, bella presenza di granuli, friabile e equilibrato come umidit'",2018,C0A,TG_24
665,OK,"Il campione è moderatamente duro, con grana fine, solubile e presenta molti cristalli, risultando asciutto.","moderatamente duro, grana fine, solubile, molti cristalli , asciutto","moderatamente duro, grana fine, solubile, molti cristalli , asciutto",2018,C0A,TG_14
666,OK,"Il campione mostra una texture leggermente asciutta, che contribuisce a una sensazione di secchezza al gusto.",legg asciutto,legg asciutto,2018,C0A,TG_12
667,OK,Il campione è pastoso e presenta una buona quantità di cristalli.,pastoso e tanti cristalli,pastoso e tanti cristalli,2018,C0A,TG_26
668,FUORI_ATTRIBUTO,Il formaggio è adesivo.,adesiva,adesiva,2018,C0A,TG_15
669,OK,"Il campione è asciutto, poco friabile e presenta pochi granuli.","asciutto, poco friabile e non molti granuli","asciutto, poco friabile e non molti granuli",2018,C0C,TG_24
670,OK,"Il campione è granuloso, molto asciutto e poco solubile.","grnuloso, molto asciutto, poco solubile.","grnuloso, molto asciutto, poco solubile.",2018,C0C,TG_14
671,FUORI_ATTRIBUTO,Alcune porzioni presentano una solubilità da struttura stirata.,la solubilità di alcune porzioni sono da struttura stirata.,la solubilità di alcune porzioni sono da struttura stirata.,2018,C0C,Q_02
672,OK,Il campione è un po' granuloso ma abbastanza solubile.,un po- granulosa ma abbastanza solubile,un po' granulosa ma abbastanza solubile,2018,C0C,TG_15
673,OK,"Il campione è deformabile, pastoso e non molto friabile.","deformabile, pastoso, non molto friabile","deformabile, pastoso, non molto friabile",2018,C0C,TG_19
674,OK,Il campione si scioglie bene in bocca.,si scioglie,si scioglie,2018,C0C,TG_11
675,OK,Il campione presenta pochissimi cristalli.,pochissimi cristalli,pochissimi cristalli,2018,C0D,TG_05
676,OK,"Il campione è asciutto, presenta molti granuli e poca solubilità.","asciutto, molti granuli e poca solubilit'","asciutto, molti granuli e poca solubilit'",2018,C0D,TG_24
677,OK,"Il campione si sbriciola in bocca, risultando granuloso e cristalloso.","si sbriciola in bocca, granuloso, cristalloso","si sbriciola in bocca, granuloso, cristalloso",2018,C0D,TG_14
678,OK,Il campione è abbastanza solubile.,abbastanza solubile,abbastanza solubile,2018,C0D,TG_15
679,OK,"Il campione presenta una texture sabbiosa, poco solubile e molti cristalli.","sabbioso, poco solubile, molti cristalli","sabbioso, poco solubile, molti cristalli",2018,C0D,TG_19
680,OK,"La pasta si presenta secca, con una consistenza che non risulta eccessivamente umida.",secco,secco,2018,C0D,TG_11
681,FUORI_ATTRIBUTO,La durezza è alta e ci sono pochi granuli.,"durezza alta , pochi granuli","durezza alta , pochi granuli",2018,C0I,TG_24
682,FUORI_ATTRIBUTO,La grana è praticamente assente e il formaggio è duro.,"grana praticemnte nulla, duro","grana praticemnte nulla, duro",2018,C0I,TG_14
683,OK,"La texture è leggermente asciutta, suggerendo una buona conservazione del campione.",legg asciutto,legg asciutto,2018,C0I,TG_12
684,FUORI_ATTRIBUTO,È pastoso e poco solubile.,pastoso e poco solubile,pastoso e poco solubile,2018,C0I,TG_13
685,OK,"Il campione presenta porzioni pastose scarsamente frabili, con una struttura compatta e stirata.",presenza di porzioni pastose scarsamente frabili da formaggio a pasta compatta= struttura stirata,presenza di porzioni pastose scarsamente frabili da formaggio a pasta compatta= struttura stirata,2018,C0I,Q_02
686,FUORI_ATTRIBUTO,La grana è assente.,grana assente,grana assente,2018,C0I,TG_26
687,OK,Il campione mostra una buona solubilità.,abbastanza solubile,abbastanza solubile,2018,C0I,TG_15
688,OK,Il campione è compatto e presenta una bassa friabilità.,"compatto, poco friabile","compatto, poco friabile",2018,C0I,TG_19
689,OK,Il campione è morbido.,morbido,morbido,2018,C0M,TG_05
690,FUORI_ATTRIBUTO,Manca di umidità ed è troppo asciutto.,"manca di umidit', troppo asciutto","manca di umidit', troppo asciutto",2018,C0M,TG_24
691,OK,"Il campione è duro, solubile, con granulometria grossolana e cristalli percepibili.","duro, solubile, granulometria grossolana ma solubile, cristalli percepibili","duro, solubile, granulometria grossolana ma solubile, cristalli percepibili",2018,C0M,TG_14
