attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Struttura della Pasta
Struttura_della_Pasta,TN302_2021-01-20,315.0,TN302,C0A,Q_09,2021-01-20,2021,FUORI_ATTRIBUTO,Sotto un piatto ci sono molte piccole fratture.,Sotto un piatto molte piccole fratture,Sotto un piatto molte piccole fratture,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P1_TN302_591_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P1_TN302_591_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P1_TN302_591_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P1_TN302_591_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P1_TN302_591_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P1_TN302_591_GRANA_B.bmp""]",18.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN313_2021-01-20,316.0,TN313,C0H,Q_09,2021-01-20,2021,OK,"La pasta presenta microocchiature molto fitte al centro, con fessure che formano grappoli di occhi, evidenziando una certa irregolarità.","microocchiaturaroocchiatura  1 o 2 mm molto fitta al centro, e fessure con grappoli di occhi","Microocchiatura  1 o 2 mm molto fitta al centro, e fessure con grappoli di occhi ",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P5_TN313_419_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P5_TN313_419_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P5_TN313_419_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P5_TN313_419_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P5_TN313_419_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P5_TN313_419_GRANA_B.bmp""]",18.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN330_2021-01-20,317.0,TN330,C0Q,Q_09,2021-01-20,2021,OK,"La pasta mostra una profonda fessurazione centrale, accompagnata da altre fessure più piccole su un lato.",Profonda fessurazione centrale e altre più piccole più su un lato,Profonda fessurazione centrale e altre più piccole più su un lato,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P6_TN330_681_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P6_TN330_681_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P6_TN330_681_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P6_TN330_681_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P6_TN330_681_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P6_TN330_681_GRANA_B.bmp""]",18.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN302_2021-01-20,318.0,TN302,C0A,TG_04,2021-01-20,2021,FUORI_ATTRIBUTO,Le micro fratture sono trascurabili e piccolissime.,"Trascuri le microocchiaturaro frattura , piccolissime","Trascuri le micro frattura , piccolissime",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P1_TN302_591_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P1_TN302_591_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P1_TN302_591_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P1_TN302_591_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P1_TN302_591_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P1_TN302_591_GRANA_B.bmp""]",18.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN306_2021-01-20,319.0,TN306,C0D,TG_04,2021-01-20,2021,FUORI_ATTRIBUTO,C'è un taglio.,1 taglio,1 taglio,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P2_TN306_373_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P2_TN306_373_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P2_TN306_373_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P2_TN306_373_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P2_TN306_373_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P2_TN306_373_GRANA_B.bmp""]",18.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN310_2021-01-20,320.0,TN310,C0F,TG_04,2021-01-20,2021,FUORI_ATTRIBUTO,La microocchiatura è minima e può essere trascurata.,microocchiaturaroocchiatura minima. Trascuro,Microocchiatura minima. Trascuro,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P3_TN310_155_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P3_TN310_155_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P3_TN310_155_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P3_TN310_155_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P3_TN310_155_GRANA_A.bmp""]",18.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN330_2021-01-20,321.0,TN330,C0Q,TG_12,2021-01-20,2021,FUORI_ATTRIBUTO,Ci sono grosse fessurazioni.,Grosse fessurazioni,Grosse fessurazioni ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P6_TN330_681_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P6_TN330_681_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P6_TN330_681_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P6_TN330_681_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P6_TN330_681_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P6_TN330_681_GRANA_B.bmp""]",18.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN302_2021-01-20,322.0,TN302,C0A,TG_13,2021-01-20,2021,FUORI_ATTRIBUTO,Ci sono spacchi sotto un piatto.,Spacchi sotto un piatto,Spacchi sotto un piatto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P1_TN302_591_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P1_TN302_591_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P1_TN302_591_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P1_TN302_591_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P1_TN302_591_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P1_TN302_591_GRANA_B.bmp""]",18.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN330_2021-01-20,323.0,TN330,C0Q,TG_13,2021-01-20,2021,ILLEGGIBILE,,Enormi spacchi. Pastirataa slegata con microocchiaturaroocchitura,Enormi spacchi. Pasta slegata con microocchitura ,1.0,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P6_TN330_681_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P6_TN330_681_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P6_TN330_681_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P6_TN330_681_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P6_TN330_681_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P6_TN330_681_GRANA_B.bmp""]",18.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN330_2021-01-20,324.0,TN330,C0Q,TG_14,2021-01-20,2021,FUORI_ATTRIBUTO,C'è un grosso spacco centrale.,Grosso spacco centrale,Grosso spacco centrale,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P6_TN330_681_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P6_TN330_681_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P6_TN330_681_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P6_TN330_681_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P6_TN330_681_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P6_TN330_681_GRANA_B.bmp""]",18.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN302_2021-01-20,325.0,TN302,C0A,TG_24,2021-01-20,2021,FUORI_ATTRIBUTO,La frattura non è regolare.,frattura on regolare,frattura on regolare,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P1_TN302_591_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P1_TN302_591_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P1_TN302_591_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P1_TN302_591_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P1_TN302_591_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P1_TN302_591_GRANA_B.bmp""]",18.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN306_2021-01-20,326.0,TN306,C0D,TG_24,2021-01-20,2021,OK,Solo una piccola fessura.,Solo una piccola fessura,Solo una piccola fessura,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P2_TN306_373_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P2_TN306_373_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P2_TN306_373_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P2_TN306_373_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P2_TN306_373_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P2_TN306_373_GRANA_B.bmp""]",18.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN310_2021-01-20,327.0,TN310,C0F,TG_24,2021-01-20,2021,OK,Leggera striatura.,Leggera stiratariatura,Leggera striatura,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P3_TN310_155_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P3_TN310_155_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P3_TN310_155_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P3_TN310_155_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P3_TN310_155_GRANA_A.bmp""]",18.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN305_2021-01-27,328.0,TN305,C0C,Q_09,2021-01-27,2021,OK,Piccole fessure.,Piccole fessure,Piccole fessure,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P1_TN305_147_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P1_TN305_147_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P1_TN305_147_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P1_TN305_147_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P1_TN305_147_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P1_TN305_147_GRANA_B.bmp""]",19.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN307_2021-01-27,329.0,TN307,C0E,Q_09,2021-01-27,2021,FUORI_ATTRIBUTO,La frattura è abbastanza regolare ma incavata.,Frattura abbastirataanza regolare ma incavata,Frattura abbastanza regolare ma incavata,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P2_TN307_123_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P2_TN307_123_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P2_TN307_123_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P2_TN307_123_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P2_TN307_123_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P2_TN307_123_GRANA_B.bmp""]",19.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN328_2021-01-27,330.0,TN328,C0P,Q_10,2021-01-27,2021,FUORI_ATTRIBUTO,Ci sono alcuni occhietti e fessure nella zona di uno spigolo.,Qualche occhietti e fessure nella zona di uno spigolo,Qualche occhietti e fessure nella zona di uno spigolo,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P6_TN328_961_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P6_TN328_961_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P6_TN328_961_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P6_TN328_961_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P6_TN328_961_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P6_TN328_961_GRANA_B.bmp""]",19.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN305_2021-01-27,331.0,TN305,C0C,TG_04,2021-01-27,2021,FUORI_ATTRIBUTO,A larghi tratti ha una struttura simile al pratomagno.,A larghi tratti ha stirataruttura da pratomagno,A larghi tratti ha struttura da pratomagno,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P1_TN305_147_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P1_TN305_147_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P1_TN305_147_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P1_TN305_147_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P1_TN305_147_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P1_TN305_147_GRANA_B.bmp""]",19.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN307_2021-01-27,332.0,TN307,C0E,TG_04,2021-01-27,2021,FUORI_ATTRIBUTO,È meno evoluta verso i piatti.,Meno evoluta verso ipiatti,Meno evoluta verso ipiatti,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P2_TN307_123_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P2_TN307_123_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P2_TN307_123_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P2_TN307_123_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P2_TN307_123_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P2_TN307_123_GRANA_B.bmp""]",19.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN319_2021-01-27,333.0,TN319,C0M,TG_04,2021-01-27,2021,FUORI_ATTRIBUTO,Al centro si presenta come sbrinz.,Al centro sbrinz,Al centro sbrinz,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P4_TN319_369_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P4_TN319_369_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P4_TN319_369_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P4_TN319_369_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P4_TN319_369_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P4_TN319_369_GRANA_B.bmp""]",19.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
Struttura_della_Pasta,TN323_2021-01-27,334.0,TN323,C0N,TG_04,2021-01-27,2021,FUORI_ATTRIBUTO,"Il centro è differente dalle zone periferiche, ma è comunque presente.",Il centro differente dalle zone periferiche. Comunque presente,Il centro differente dalle zone periferiche. Comunque presente,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P5_TN323_753_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P5_TN323_753_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P5_TN323_753_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P5_TN323_753_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P5_TN323_753_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P5_TN323_753_GRANA_B.bmp""]",19.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Struttura della pasta.csv,
