attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Texture
Texture,TN319_2020-12-18,131.0,TN319,C0M,TG_04,2020-12-18,2020,OK,"Il campione impasta, mostrando una certa adesività al palato.",impasta,Ingrossa un pochetto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-18_Seduta_16/P3_TN319_637_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-18_Seduta_16/P3_TN319_637_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\III bimestre\\2020-12-18_Seduta_16\\P3_TN319_637_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\III bimestre\\2020-12-18_Seduta_16\\P3_TN319_637_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\III bimestre\\2020-12-18_Seduta_16\\P3_TN319_637_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\III bimestre\\2020-12-18_Seduta_16\\P3_TN319_637_GRANA_B.bmp""]",16.0,III,MAR-APR,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN319_2020-12-18,132.0,TN319,C0M,TG_19,2020-12-18,2020,OK,"Il campione è molto compatto, con una struttura ben definita.",Molto compatto,Molto compatto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-18_Seduta_16/P3_TN319_637_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-18_Seduta_16/P3_TN319_637_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\III bimestre\\2020-12-18_Seduta_16\\P3_TN319_637_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\III bimestre\\2020-12-18_Seduta_16\\P3_TN319_637_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\III bimestre\\2020-12-18_Seduta_16\\P3_TN319_637_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\III bimestre\\2020-12-18_Seduta_16\\P3_TN319_637_GRANA_B.bmp""]",16.0,III,MAR-APR,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN313_2020-12-18,133.0,TN313,C0H,TG_24,2020-12-18,2020,FUORI_ATTRIBUTO,"Scricchiola, ma non per cristalli.",Scricchiola ma non per cristalli,Scricchiola ma non per cristalli,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-18_Seduta_16/P2_TN313_457_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-18_Seduta_16/P2_TN313_457_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\III bimestre\\2020-12-18_Seduta_16\\P2_TN313_457_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\III bimestre\\2020-12-18_Seduta_16\\P2_TN313_457_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\III bimestre\\2020-12-18_Seduta_16\\P2_TN313_457_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\III bimestre\\2020-12-18_Seduta_16\\P2_TN313_457_GRANA_B.bmp""]",16.0,III,MAR-APR,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN323_2020-12-18,134.0,TN323,C0N,TG_24,2020-12-18,2020,OK,"Il campione è solo leggermente asciutto o pastoso, senza difetti evidenti.",Solo leggermente  asciutto o pastoso,Solo leggermente  asciutto o pastoso,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-18_Seduta_16/P4_TN323_813_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/III bimestre/2020-12-18_Seduta_16/P4_TN323_813_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\III bimestre\\2020-12-18_Seduta_16\\P4_TN323_813_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\III bimestre\\2020-12-18_Seduta_16\\P4_TN323_813_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\III bimestre\\2020-12-18_Seduta_16\\P4_TN323_813_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\III bimestre\\2020-12-18_Seduta_16\\P4_TN323_813_GRANA_B.bmp""]",16.0,III,MAR-APR,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN314_2021-01-13,135.0,TN314,C0I,TG_12,2021-01-13,2021,OK,"Il campione presenta una sensazione astringente, che lega la bocca.",Astringente,Astringente,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-13_Seduta_17/P3_TN314_726_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-13_Seduta_17/P3_TN314_726_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P3_TN314_726_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P3_TN314_726_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P3_TN314_726_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P3_TN314_726_GRANA_B.bmp""]",17.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN319_2021-01-13,136.0,TN319,C0M,TG_19,2021-01-13,2021,OK,"La pasta è compatta, mostrando una buona struttura e senza difetti evidenti.",Compatto,Compatto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-13_Seduta_17/P4_TN319_535_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-13_Seduta_17/P4_TN319_535_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P4_TN319_535_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P4_TN319_535_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P4_TN319_535_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P4_TN319_535_GRANA_B.bmp""]",17.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN328_2021-01-13,137.0,TN328,C0P,TG_19,2021-01-13,2021,OK,"La texture è compatta, con una buona compattezza e assenza di difetti.",Compatto,Compatto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-13_Seduta_17/P5_TN328_444_FETTA_B.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-13_Seduta_17/P5_TN328_444_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P5_TN328_444_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P5_TN328_444_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P5_TN328_444_GRANA_B.bmp""]",17.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN319_2021-01-13,138.0,TN319,C0M,TG_24,2021-01-13,2021,OK,"Il campione è leggermente asciutto e anche pastoso, ma senza difetti evidenti.",Leggermente  asciutto e anche pastoso,Leggermente  asciutto e anche pastoso,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-13_Seduta_17/P4_TN319_535_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-13_Seduta_17/P4_TN319_535_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P4_TN319_535_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P4_TN319_535_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P4_TN319_535_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P4_TN319_535_GRANA_B.bmp""]",17.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN330_2021-01-13,139.0,TN330,C0Q,TG_24,2021-01-13,2021,OK,"La pasta è forse leggermente tenera, ma mantiene una buona compattezza.",Forse leggermente tenero,Forse leggermente tenero,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-13_Seduta_17/P6_TN330_353_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-13_Seduta_17/P6_TN330_353_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P6_TN330_353_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P6_TN330_353_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P6_TN330_353_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-13_Seduta_17\\P6_TN330_353_GRANA_B.bmp""]",17.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN310_2021-01-20,140.0,TN310,C0F,TG_19,2021-01-20,2021,OK,"Il campione presenta una leggera sensazione sabbiosa, senza difetti evidenti.",Leggermente sabbioso,Leggermente sabbioso,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P3_TN310_155_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P3_TN310_155_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P3_TN310_155_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P3_TN310_155_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P3_TN310_155_GRANA_A.bmp""]",18.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN310_2021-01-20,141.0,TN310,C0F,TG_24,2021-01-20,2021,OK,"Il campione è leggermente asciutto, ma presenta una buona compattezza.",Leggermente asciutto,Leggermente asciutto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P3_TN310_155_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P3_TN310_155_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P3_TN310_155_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P3_TN310_155_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P3_TN310_155_GRANA_A.bmp""]",18.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN311_2021-01-20,142.0,TN311,C0G,TG_24,2021-01-20,2021,FUORI_ATTRIBUTO,"È anche solubile, sebbene leggermente asciutto.",Anche solubile sebbene leggermente  asciutto,Anche solubile sebbene leggermente  asciutto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P4_TN311_237_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-20_Seduta_18/P4_TN311_237_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P4_TN311_237_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P4_TN311_237_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-20_Seduta_18\\P4_TN311_237_GRANA_A.bmp""]",18.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN319_2021-01-27,143.0,TN319,C0M,Q_02,2021-01-27,2021,FUORI_ATTRIBUTO,La pasta è stirata.,Pasta stirata,Pasta stirata,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P4_TN319_369_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P4_TN319_369_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P4_TN319_369_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P4_TN319_369_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P4_TN319_369_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P4_TN319_369_GRANA_B.bmp""]",19.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN313_2021-01-27,144.0,TN313,C0H,TG_04,2021-01-27,2021,OK,"La pasta è abbastanza solubile, mostrando una buona struttura.",Abbastanza solubile,Abbastanza solubile,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P3_TN313_258_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P3_TN313_258_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P3_TN313_258_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P3_TN313_258_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P3_TN313_258_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P3_TN313_258_GRANA_B.bmp""]",19.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN307_2021-01-27,145.0,TN307,C0E,TG_24,2021-01-27,2021,FUORI_ATTRIBUTO,Potrebbe essere poco solubile.,Forse anche poco solubile,Forse anche poco solubile,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P2_TN307_123_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P2_TN307_123_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P2_TN307_123_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P2_TN307_123_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P2_TN307_123_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P2_TN307_123_GRANA_B.bmp""]",19.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN313_2021-01-27,146.0,TN313,C0H,TG_24,2021-01-27,2021,FUORI_ATTRIBUTO,Potrebbero esserci pochi cristalli.,Forse pochi cristalli,Forse pochi cristalli ,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P3_TN313_258_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P3_TN313_258_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P3_TN313_258_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P3_TN313_258_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P3_TN313_258_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P3_TN313_258_GRANA_B.bmp""]",19.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN319_2021-01-27,147.0,TN319,C0M,TG_24,2021-01-27,2021,FUORI_ATTRIBUTO,Tende ad essere duro.,Tende al duro,Tende al duro,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P4_TN319_369_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P4_TN319_369_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P4_TN319_369_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P4_TN319_369_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P4_TN319_369_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P4_TN319_369_GRANA_B.bmp""]",19.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN328_2021-01-27,148.0,TN328,C0P,TG_24,2021-01-27,2021,ILLEGGIBILE,,"Non ottimale, anzi non bella!","Non ottimale, anzi non bella!",1.0,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P6_TN328_961_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P6_TN328_961_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P6_TN328_961_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P6_TN328_961_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P6_TN328_961_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P6_TN328_961_GRANA_B.bmp""]",19.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN323_2021-01-27,149.0,TN323,C0N,TG_35,2021-01-27,2021,FUORI_ATTRIBUTO,È un po' umido.,Un po umido,Un po umido,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P5_TN323_753_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-01-27_Seduta_19/P5_TN323_753_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P5_TN323_753_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P5_TN323_753_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P5_TN323_753_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-01-27_Seduta_19\\P5_TN323_753_GRANA_B.bmp""]",19.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN323_2021-02-03,150.0,TN323,C0N,TG_04,2021-02-03,2021,FUORI_ATTRIBUTO,È abbastanza solubile e ingozza.,"Abbastanza solubile, ingozza","Abbastanza solubile, ingozza",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-02-03_Seduta_20/P5_TN323_413_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-02-03_Seduta_20/P5_TN323_413_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-02-03_Seduta_20\\P5_TN323_413_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-02-03_Seduta_20\\P5_TN323_413_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-02-03_Seduta_20\\P5_TN323_413_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-02-03_Seduta_20\\P5_TN323_413_GRANA_B.bmp""]",20.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
Texture,TN316_2021-02-03,151.0,TN316,C0L,TG_19,2021-02-03,2021,OK,Il campione presenta una pasta compatta.,Compatto,Compatto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-02-03_Seduta_20/P4_TN316_885_FETTA_A.bmp,07_captioning risultati grana Trentino/TrentinGrana/2020-2021_Trentingrana/IV bimestre/2021-02-03_Seduta_20/P4_TN316_885_GRANA_A.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-02-03_Seduta_20\\P4_TN316_885_FETTA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-02-03_Seduta_20\\P4_TN316_885_FETTA_B.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-02-03_Seduta_20\\P4_TN316_885_GRANA_A.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2020-2021_Trentingrana\\IV bimestre\\2021-02-03_Seduta_20\\P4_TN316_885_GRANA_B.bmp""]",20.0,IV,MAG-GIU,Commenti liberi_QTG_2020_Texture.csv,
