attributo,sample_id,caption_id,codice_caseificio,Prodotto,Panelista,Data Seduta di valutazione,anno,classe,caption,commento_prenorm,Commenti,peso,has_caption,has_images,has_fetta,has_grana,has_both_views,path_fetta_primaria,path_grana_primaria,paths_fetta_tutti,paths_grana_tutti,N° Seduta,Bimestre di Valutazione,Data Produzione,_source_file,Unnamed: 7,Profumo
Profumo,TN310_2018-09-12,458.0,TN310,C0F,TG_12,2018-09-12,2018,ILLEGGIBILE,,legg fruttato *ananas(,legg fruttato *ananas(,1.0,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P3a_310_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P3a_310_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P3a_310_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P3b_310_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P3a_310_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P3b_310_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,8.02
Profumo,TN310_2018-09-12,,TN310,C0F,TG_11,2018-09-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P3a_310_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P3a_310_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P3a_310_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P3b_310_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P3a_310_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P3b_310_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,7.72
Profumo,TN310_2018-09-12,459.0,TN310,C0F,TG_19,2018-09-12,2018,OK,"Il profumo è fermentato deciso e dolciastro, percepito solo allo spezzarsi dei pezzi.","Fermentato deciso, dolciastro, solo allo spezzarsi dei pezzi","Fermentato deciso, dolciastro, solo allo spezzarsi dei pezzi",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P3a_310_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P3a_310_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P3a_310_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P3b_310_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P3a_310_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P3b_310_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,5.86
Profumo,TN314_2018-09-12,,TN314,C0I,TG_13,2018-09-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,7
Profumo,TN314_2018-09-12,460.0,TN314,C0I,Q_09,2018-09-12,2018,FUORI_ATTRIBUTO,"Il commento fa riferimento a note vegetali e balsamiche, con scarsa tipicità di grana.",vegetaleetale balsamico * poco da grana,vegetale balsamico * poco da grana,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,6.82
Profumo,TN314_2018-09-12,461.0,TN314,C0I,Q_02,2018-09-12,2018,OK,Il profumo presenta note animali.,animale,animale,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,5.8
Profumo,TN314_2018-09-12,462.0,TN314,C0I,TG_04,2018-09-12,2018,OK,"Il profumo è caratterizzato da latte cotto, crosta e brodo vegetale.","latte cotto, crosta. Brodo vegetaleetale","latte cotto, crosta. Brodo vegetale",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,8.32
Profumo,TN314_2018-09-12,463.0,TN314,C0I,TG_35,2018-09-12,2018,OK,"Il profumo presenta note di brodo di carne, burro fuso e latte cotto, con leggere note di sottobosco e tostato.","Brodo di carna, burro fuso e latte cotto, leggero sottobosco e tostato","Brodo di carna, burro fuso e latte cotto, leggero sottobosco e tostato",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,8.08
Profumo,TN314_2018-09-12,,TN314,C0I,TG_12,2018-09-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,8.5
Profumo,TN314_2018-09-12,,TN314,C0I,TG_11,2018-09-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,8.02
Profumo,TN314_2018-09-12,,TN314,C0I,TG_19,2018-09-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P4a_314_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P4a_314_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4a_314_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4b_314_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4a_314_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P4b_314_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,7.24
Profumo,TN316_2018-09-12,464.0,TN316,C0L,TG_13,2018-09-12,2018,OK,Il profumo è leggero ma positivo.,profumo leggero ma positivo,profumo leggero ma positivo,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P5a_316_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P5a_316_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5a_316_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5b_316_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5a_316_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5b_316_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,7.54
Profumo,TN316_2018-09-12,465.0,TN316,C0L,Q_09,2018-09-12,2018,FUORI_ATTRIBUTO,Il commento esprime una percezione di pezze sporche.,leg pezze sporche,leg pezze sporche,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P5a_316_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P5a_316_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5a_316_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5b_316_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5a_316_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5b_316_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,7.36
Profumo,TN316_2018-09-12,466.0,TN316,C0L,Q_02,2018-09-12,2018,OK,Il profumo presenta note di panna.,panna,panna,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P5a_316_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P5a_316_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5a_316_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5b_316_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5a_316_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5b_316_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,7.54
Profumo,TN316_2018-09-12,467.0,TN316,C0L,TG_04,2018-09-12,2018,OK,"Il profumo è caratterizzato da note cotte, crosta e burro fuso, senza percezione di latte fresco.","Note cotte, crosta,burro fuso. non sento note latte fresche","Note cotte, crosta,burro fuso. non sento note latte fresche",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P5a_316_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P5a_316_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5a_316_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5b_316_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5a_316_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5b_316_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,7.36
Profumo,TN316_2018-09-12,468.0,TN316,C0L,TG_35,2018-09-12,2018,OK,"Il profumo presenta note di brodo di carne, latte cotto, burro fuso e nocciola tostato, con leggera intensità.",brodo di carne latte cotto burro fuso nocciola tostato leggereo,brodo di carne latte cotto burro fuso nocciola tostato leggereo,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P5a_316_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P5a_316_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5a_316_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5b_316_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5a_316_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5b_316_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,8.26
Profumo,TN316_2018-09-12,,TN316,C0L,TG_12,2018-09-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P5a_316_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P5a_316_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5a_316_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5b_316_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5a_316_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5b_316_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,8.02
Profumo,TN316_2018-09-12,,TN316,C0L,TG_11,2018-09-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P5a_316_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P5a_316_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5a_316_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5b_316_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5a_316_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5b_316_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,6.34
Profumo,TN316_2018-09-12,469.0,TN316,C0L,TG_19,2018-09-12,2018,OK,"Il profumo è pungente all'apertura del tappo, con frutta molto matura alla rottura e panna decisa.","pungente all apertura del tappo, frutta molto matura alla rottura, panna decisa","pungente all apertura del tappo, frutta molto matura alla rottura, panna decisa",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P5a_316_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P5a_316_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5a_316_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5b_316_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5a_316_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P5b_316_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,6.76
Profumo,TN326_2018-09-12,470.0,TN326,C0O,TG_13,2018-09-12,2018,OK,Il profumo presenta un sentore di ossidato.,sentore di ossidato,sentore di ossidato,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P6a_326_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P6a_326_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P6a_326_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P6b_326_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P6a_326_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P6b_326_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,6.58
Profumo,TN326_2018-09-12,471.0,TN326,C0O,Q_09,2018-09-12,2018,FUORI_ATTRIBUTO,Il commento esprime una percezione di cotto.,leg cotto,leg cotto,1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P6a_326_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P6a_326_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P6a_326_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P6b_326_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P6a_326_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P6b_326_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,7.84
Profumo,TN326_2018-09-12,,TN326,C0O,Q_02,2018-09-12,2018,,,,,,False,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P6a_326_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P6a_326_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P6a_326_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P6b_326_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P6a_326_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P6b_326_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,7.54
Profumo,TN326_2018-09-12,472.0,TN326,C0O,TG_04,2018-09-12,2018,OK,"L'intensità non è elevata, con note di burro, latte cotto, panna e tostato lieve, in un contesto maturo.","Intensit' non elevata. Burro, latte cotto. Panna. Tostato lieve. Maturo","Intensit' non elevata. Burro, latte cotto. Panna. Tostato lieve. Maturo",1.0,True,True,True,True,True,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P6a_326_fetta.bmp,07_captioning risultati grana Trentino/TrentinGrana/2018-2019_Trentingrana/2018-09-12/P6a_326_grana.bmp,"[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P6a_326_fetta.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P6b_326_fetta.bmp""]","[""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P6a_326_grana.bmp"", ""07_captioning risultati grana Trentino\\TrentinGrana\\2018-2019_Trentingrana\\2018-09-12\\P6b_326_grana.bmp""]",,,,Commenti TOT_2018_Profumo.csv,,7.54
